repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
strdr4605/fake-news-generator,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
scalr-automation/terraform-scalr-flat,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
demo84/metals-crypto-current-price-data,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
l6e-ai/l6e-mcp,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
saurabh-chugh/demo_api,2,1,0.0,2.0,2.0,1,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,1.8418149405075237,3.963287048559525,events_per_second
Setiawan007/Temporary-Gmail,2,1,1.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
ninjaf4stlane/justAreas,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
bearcove/moire,2,1,1.0,2.0,2.0,1,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,3.963287048559525,1.8418149405075237,3.963287048559525,events_per_second
MUDTW/MUDTW.github.io,2,1,1.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
apgyorfi/status,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
negative7/home-ops,4,1,1.0,4.0,2.0,0,1.75039678770507,-0.09130650537769823,2.1462477286735893,1.810181801347758,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
codescene-oss/codescene-vscode,2,1,1.0,2.0,2.0,1,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,3.963287048559525,1.8418149405075237,3.963287048559525,events_per_second
BcryptNet/bcrypt.net,2,1,1.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
