repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
safwan370/MatterMost,577,1,0.0,577.0,0.42302052785923755,571,15.538992744335008,-0.08374633719835108,-0.522443569444117,16.385426744940723,-0.23286305521422596,193.82700884294312,193.82700884294312,distinct_branches
VoltAgent/awesome-design-md,341,337,0.0,1.0118694362017804,0.004137044136558853,0,9.143585221595524,193.7907985856238,-0.522443569444117,-0.05932478720074453,-1.0176254609999142,-0.10780113195107177,193.7907985856238,unique_actors
leandrohstein/transporteservico-urbs-data,2775,1,0.0,2775.0,0.0335375802182662,557,75.10300009595106,-0.08374633719835108,-0.522443569444117,79.13943494345402,-0.9625446656870469,189.07203977175482,189.07203977175482,distinct_branches
aike478/dds11,6606,1,0.0,6606.0,0.08621769772905247,0,178.91997560279415,-0.08374633719835108,-0.522443569444117,188.5164164759856,-0.8638504527106112,-0.10780113195107177,188.5164164759856,events_per_actor
Assist071/MyLoaderUpdates,6321,1,0.0,6321.0,0.0763617913188446,0,171.19670804355366,-0.08374633719835108,-0.522443569444117,180.37952278327575,-0.8823151215892581,-0.10780113195107177,180.37952278327575,events_per_actor
anandgeorgejohny/Cline-AI-CLI-aNd-Editor-,513,1,0.0,513.0,1.9883720930232558,513,13.804644941558198,-0.08374633719835108,-0.522443569444117,14.55819447710412,2.699764054504398,174.12785126230588,174.12785126230588,distinct_branches
b74laser/LakeShore,6054,1,0.0,6054.0,0.07312919007066497,0,163.96122580384417,-0.08374633719835108,-0.522443569444117,172.7565381658949,-0.888371278088727,-0.10780113195107177,172.7565381658949,events_per_actor
itkymcpndghq123/dds11,5967,1,0.0,5967.0,0.0970480605025616,0,161.60359675944443,-0.08374633719835108,-0.522443569444117,170.27264430180455,-0.8435601765934041,-0.10780113195107177,170.27264430180455,events_per_actor
parthivshah1/ps_transformers,476,1,0.0,476.0,0.30532392559332905,476,12.801975118077856,-0.08374633719835108,-0.522443569444117,13.501825822261084,-0.4533631998514517,161.56114728845108,161.56114728845108,distinct_branches
anthropics/claude-code,727,269,0.5543328748280605,2.7026022304832713,0.008792723930238746,0,19.603870407093154,154.55428354171934,0.8819844484250058,-0.011053513481983846,-1.008903220526296,-0.10780113195107177,154.55428354171934,unique_actors
gaston1799/RobloxLua,5386,1,0.0,5386.0,0.06506481112359415,0,145.85897061236122,-0.08374633719835108,-0.522443569444117,153.68480137035039,-0.9034795878445268,-0.10780113195107177,153.68480137035039,events_per_actor
Angeluis001/openclaw,449,1,0.0,449.0,0.14479200257981295,449,12.07029713878139,-0.08374633719835108,-0.522443569444117,12.730962209267519,-0.7541137020911014,152.3908497940165,152.3908497940165,distinct_branches
obra/superpowers,261,260,0.0038314176245210726,1.0038461538461538,0.00316959135345194,0,6.9756504681245115,149.36121537414374,-0.5127364954018206,-0.05955385595721586,-1.0194379472951667,-0.10780113195107177,149.36121537414374,unique_actors
JuliusBrussee/caveman,255,254,0.00784313725490196,1.0039370078740157,0.0030988345951463744,0,6.813055361614187,145.89916992909332,-0.5025726178751809,-0.059551262028913164,-1.0195705074127919,-0.10780113195107177,145.89916992909332,unique_actors
openclaw/openclaw,865,249,0.41965317919075146,3.4738955823293174,0.010474057032148695,7,23.34355785683065,143.014132058218,0.5407672004856852,0.01096730058771842,-1.005753306382497,2.2696834036430773,143.014132058218,unique_actors
drbarrandodger/barran-dodger-archive,4951,1,0.0,4951.0,0.05979685254296653,0,134.0708253903626,-0.08374633719835108,-0.522443569444117,141.2653320498985,-0.913348909529336,-0.10780113195107177,141.2653320498985,events_per_actor
docker-hardened-images/log,1513,1,1.0,1513.0,0.01905709571372791,414,40.903829359945846,-0.08374633719835108,2.0111027555952186,43.108698662051026,-0.9896733071787873,140.50342711604574,140.50342711604574,distinct_branches
sidarthus89/EVE-Data-Site,4535,1,0.0,4535.0,0.05507049265929155,0,122.79756467231333,-0.08374633719835108,-0.522443569444117,129.38832230896057,-0.9222035664853915,-0.10780113195107177,129.38832230896057,events_per_actor
Guoshizeng/openclaw,380,1,0.0,380.0,0.11901033510804886,380,10.200453413912642,-0.08374633719835108,-0.522443569444117,10.760977420506181,-0.8024146835728709,128.95564508601703,128.95564508601703,distinct_branches
sidarthus89/EVE-Data-Site-Dev,4486,1,0.0,4486.0,0.054476787253937606,0,121.46970463581233,-0.08374633719835108,-0.522443569444117,127.98934760389817,-0.923315851166785,-0.10780113195107177,127.98934760389817,events_per_actor
umairit/opentelemetry-collector-contrib,3775,2,0.9782781456953642,1887.5,0.4735323632714501,371,102.2021845143387,0.49326123697671487,1.9560694314486688,53.80086247931364,-0.13823103695832809,125.89887925453883,125.89887925453883,distinct_branches
thedotmack/claude-mem,221,218,0.0,1.0137614678899083,0.0026759659510576725,1,5.891683091389006,125.12689725879095,-0.522443569444117,-0.059270768742114587,-1.0203627358661964,0.23183951599094957,125.12689725879095,unique_actors
zhoudka1974/llvm-project,353,1,0.0,353.0,0.16627414036740462,353,9.468775434616175,-0.08374633719835108,-0.522443569444117,9.990113807512616,-0.713867727287351,119.78534759158245,119.78534759158245,distinct_branches
NawfalMotii79/PLFM_RADAR,210,203,0.0,1.0344827586206897,0.0025523536346731164,2,5.593592062786742,116.47178364616497,-0.522443569444117,-0.058679165444387914,-1.0205943188780846,0.5714801639329709,116.47178364616497,unique_actors
odoo-dev/odoo,539,203,0.2949907235621521,2.6551724137931036,0.006541659081254931,108,14.509223736436278,116.47178364616497,0.2249290941574681,-0.012407658661887743,-1.0131205056070267,36.57338884578723,116.47178364616497,unique_actors
kjuhwa/skills-hub,703,1,0.0,703.0,0.008832435013129296,334,18.953489981051852,-0.08374633719835108,-0.522443569444117,19.98279027224403,-1.0088288233104676,113.33217528068404,113.33217528068404,distinct_branches
affaan-m/everything-claude-code,208,196,0.038461538461538464,1.0612244897959184,0.0025394964959832003,0,5.539393693949967,112.4327306269395,-0.4249994800195271,-0.057915675536556806,-1.020618406242428,-0.10780113195107177,112.4327306269395,unique_actors
Vecens/Signal-Permafrost,3598,1,0.0,3598.0,0.044155366018285576,0,97.40562887228408,-0.08374633719835108,-0.522443569444117,102.63649988766532,-0.9426526445109223,-0.10780113195107177,102.63649988766532,events_per_actor
Lordog/dive-into-llms,178,175,0.0,1.0171428571428571,0.0021998393375764693,0,4.726418161398338,100.31557156926311,-0.522443569444117,-0.05917422837409734,-1.0212547411162805,-0.10780113195107177,100.31557156926311,unique_actors
local-dev-appsec-org/elasticsearch-test,286,1,0.0,286.0,0.311886586695747,286,7.653130078584203,-0.08374633719835108,-0.522443569444117,8.077230027121173,-0.44106830183036067,97.02942417946701,97.02942417946701,distinct_branches
multica-ai/multica,241,163,0.03319502074688797,1.478527607361963,0.0029207164844753616,21,6.433666779756759,93.39148067916233,-0.43834244662123445,-0.046001461132096064,-1.0199042049742282,7.024652474831377,93.39148067916233,unique_actors
