repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,max_z,anomaly_feature
cis3296s26/01-CoffeeMap,12,3,0.0,4.0,0.002258610954263128,0.7560527670112656,3.3162594456197785,-0.5646739520184048,0.15141567941498113,-1.3513395305825886,3.3162594456197785,unique_actors
EffortlessMetrics/shipper,7,3,0.42857142857142855,2.3333333333333335,0.0013886133703630231,0.3657479909997207,3.3162594456197785,0.4606157778660045,0.017301201973725668,-1.3531126675871237,3.3162594456197785,unique_actors
gbnvaes/Atividade_Avaliativa1_SEUC-4,3,3,0.0,1.0,0.0010574550581600281,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3537875994129043,3.3162594456197785,unique_actors
DataDog/agent-payload,4,3,0.5,1.3333333333333333,0.004895960832313341,0.13156512539279383,3.3162594456197785,0.6314973995134061,-0.06316748449102763,-1.345964363169235,3.3162594456197785,unique_actors
RitechSolutions/genassist,8,3,0.0,2.6666666666666665,0.0011154489682097045,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3536694023628781,3.3162594456197785,unique_actors
zaproxy/zest,4,3,0.25,1.3333333333333333,0.00129366106080207,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.3533061893357632,3.3162594456197785,unique_actors
DPFNeiland/Sandra-X-Andreia,7,3,0.0,2.3333333333333335,0.0031746031746031746,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.3494726521776284,3.3162594456197785,unique_actors
basementstudio/shader-lab,3,3,0.0,1.0,0.0007423904974016332,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.354429730657676,3.3162594456197785,unique_actors
PixelgenTechnologies/pixelator,3,3,0.0,1.0,0.00037750094375235937,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.355173409930029,3.3162594456197785,unique_actors
DaFum/neurotoxic-game,6,3,0.6666666666666666,2.0,0.00042762454564892024,0.2876870357974118,3.3162594456197785,1.030221183357343,-0.009521693514525437,-1.3550712533091738,3.3162594456197785,unique_actors
burgan-tech/vnext,3,3,0.6666666666666666,1.0,0.00909090909090909,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.3374146635757258,3.3162594456197785,unique_actors
virtue14/notebot,17,3,1.0,5.666666666666667,0.02891156462585034,1.1463575430228103,3.3162594456197785,1.827668751045217,0.2855301568562366,-1.2970183010644736,3.3162594456197785,unique_actors
atoxy/skills-connect-the-dots,3,3,0.6666666666666666,1.0,0.06976744186046512,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.213750175821329,3.3162594456197785,unique_actors
avengineers/spl-core,3,3,0.6666666666666666,1.0,0.00029064134857585737,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.3553504379646542,3.3162594456197785,unique_actors
hmcts/darts-api,11,3,0.7272727272727273,3.6666666666666665,0.0024001745581496837,0.6779918118089566,3.3162594456197785,1.1752116502096839,0.12459278392673001,-1.351051010626681,3.3162594456197785,unique_actors
luminartech/simple_someip,5,3,0.6,1.6666666666666667,0.0063532401524777635,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.3429942906812826,3.3162594456197785,unique_actors
d4rkfella/home-ops,7,3,0.5714285714285714,2.3333333333333335,0.0006289308176100629,0.3657479909997207,3.3162594456197785,0.8023790211608076,0.017301201973725668,-1.3546609721697032,3.3162594456197785,unique_actors
platform-mesh/security-operator,8,3,0.875,2.6666666666666665,0.0009046703607373063,0.4438089462020297,3.3162594456197785,1.5286259131622644,0.044124097461976736,-1.3540989890141402,3.3162594456197785,unique_actors
dzenyu/attendontime-landing,3,3,0.6666666666666666,1.0,0.0028735632183908046,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.3500861999576241,3.3162594456197785,unique_actors
MarcoCostantini26/TheImpostor,4,3,0.75,1.3333333333333333,0.058823529411764705,0.13156512539279383,3.3162594456197785,1.2295830752793115,-0.06316748449102763,-1.236054899991009,3.3162594456197785,unique_actors
bitrouter/bitrouter,6,3,0.6666666666666666,2.0,0.000925925925925926,0.2876870357974118,3.3162594456197785,1.030221183357343,-0.009521693514525437,-1.354055668170628,3.3162594456197785,unique_actors
brave-intl/bat-go,9,3,0.6666666666666666,3.0,0.002607184241019699,0.5218699014043386,3.3162594456197785,1.030221183357343,0.07094699295022784,-1.3506291053986823,3.3162594456197785,unique_actors
abtion/rails-template,10,3,0.8,3.3333333333333335,0.0007856076675308351,0.5999308566066477,3.3162594456197785,1.3492002104324927,0.09776988843847895,-1.3543416499951482,3.3162594456197785,unique_actors
primatrix/sglang-jax,5,3,0.0,1.6666666666666667,0.0007743534148985597,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3543645872218373,3.3162594456197785,unique_actors
CherryHQ/cherry-studio,4,3,0.0,1.3333333333333333,0.0005198856251624642,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3548832165408067,3.3162594456197785,unique_actors
kubevirt/kubevirt,4,3,0.0,1.3333333333333333,0.00234192037470726,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3511697381383918,3.3162594456197785,unique_actors
ec-europa/europa-component-library,4,3,0.5,1.3333333333333333,0.0006233442418575658,0.13156512539279383,3.3162594456197785,0.6314973995134061,-0.06316748449102763,-1.3546723581371802,3.3162594456197785,unique_actors
osmandapp/web,4,3,0.0,1.3333333333333333,0.00046098882102109026,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.355003253774018,3.3162594456197785,unique_actors
FCTostin-team/progress-bar_display-panel,5,3,0.4,1.6666666666666667,0.02358490566037736,0.20962608059510282,3.3162594456197785,0.392263129207044,-0.036344589002776526,-1.3078745336529327,3.3162594456197785,unique_actors
DavidKRK/DavidKRK.github.io,7,3,0.14285714285714285,2.3333333333333335,0.0008188092174523336,0.3657479909997207,3.3162594456197785,-0.2229107087236017,0.017301201973725668,-1.354273982109785,3.3162594456197785,unique_actors
lingdojo/kana-dojo,18,3,0.05555555555555555,6.0,0.0014256296530967844,1.2244184982251194,3.3162594456197785,-0.4317660240704258,0.3123530523444877,-1.3530372249170517,3.3162594456197785,unique_actors
heiervang-technologies/unleash,3,3,0.3333333333333333,1.0,0.007407407407407408,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3408457985437467,3.3162594456197785,unique_actors
open-telemetry/opentelemetry-python,3,3,0.0,1.0,0.0012224938875305623,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3534512347367746,3.3162594456197785,unique_actors
ministryofjustice/pre-sentence-service,7,3,0.42857142857142855,2.3333333333333335,0.0005496662740478995,0.3657479909997207,3.3162594456197785,0.4606157778660045,0.017301201973725668,-1.3548225207739046,3.3162594456197785,unique_actors
reallymeh/CSIT314-T01-gohelpme,6,3,0.0,2.0,0.0009298000929800093,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.3540477722533373,3.3162594456197785,unique_actors
ibm-mas/cli,5,3,0.0,1.6666666666666667,0.0020567667626491155,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3517509080529684,3.3162594456197785,unique_actors
intel/llvm,8,3,0.0,2.6666666666666665,0.0012143290831815423,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3534678753769258,3.3162594456197785,unique_actors
DearVa/Everywhere,7,3,0.14285714285714285,2.3333333333333335,0.0008225616921269095,0.3657479909997207,3.3162594456197785,-0.2229107087236017,0.017301201973725668,-1.354266334213024,3.3162594456197785,unique_actors
Zipstack/visitran,8,3,0.0,2.6666666666666665,0.0006332620913480567,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3546521446259447,3.3162594456197785,unique_actors
opendatahub-io/data-science-pipelines,3,3,1.0,1.0,0.00038387715930902113,0.053504170190484875,3.3162594456197785,1.827668751045217,-0.08999037997927872,-1.35516041460227,3.3162594456197785,unique_actors
mohamedhamdy9966/roshetta,20,3,0.75,6.666666666666667,0.007437709185570844,1.3805404086297375,3.3162594456197785,1.2295830752793115,0.3659988433209899,-1.3407840406663007,3.3162594456197785,unique_actors
openshift/run-once-duration-override-operator,4,3,1.0,1.3333333333333333,0.0020161290322580645,0.13156512539279383,3.3162594456197785,1.827668751045217,-0.06316748449102763,-1.3518337315744011,3.3162594456197785,unique_actors
naa0yama/gh-sync,7,3,0.8571428571428571,2.3333333333333335,0.014522821576763486,0.3657479909997207,3.3162594456197785,1.4859055077504137,0.017301201973725668,-1.3263439144008993,3.3162594456197785,unique_actors
open-telemetry/opentelemetry-go,4,3,0.25,1.3333333333333333,0.0003285690816494168,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.3552731376729572,3.3162594456197785,unique_actors
decocms/studio,5,3,0.4,1.6666666666666667,0.0028968713789107765,0.20962608059510282,3.3162594456197785,0.392263129207044,-0.036344589002776526,-1.3500386957315313,3.3162594456197785,unique_actors
cs3org/reva,13,3,0.38461538461538464,4.333333333333333,0.002398081534772182,0.8341137222135745,3.3162594456197785,0.35545785685221903,0.1782385749032322,-1.3510552764054267,3.3162594456197785,unique_actors
iits-consulting/otc-prometheus-exporter,12,3,0.25,4.0,0.0017785682525566918,0.7560527670112656,3.3162594456197785,0.03341172374750067,0.15141567941498113,-1.3523179028147698,3.3162594456197785,unique_actors
aemsites/vg-macktrucks-com,11,3,0.0,3.6666666666666665,0.003420398009950249,0.6779918118089566,3.3162594456197785,-0.5646739520184048,0.12459278392673001,-1.3489716991564444,3.3162594456197785,unique_actors
digitalnsw/nswds-tokens,5,3,0.2,1.6666666666666667,0.0008430281571404484,0.20962608059510282,3.3162594456197785,-0.08620541140568039,-0.036344589002776526,-1.3542246216299787,3.3162594456197785,unique_actors
pulp/pulp-service,4,3,0.25,1.3333333333333333,0.008695652173913044,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.3382202343943046,3.3162594456197785,unique_actors
alwynpan/gap-app,28,3,0.17857142857142858,9.333333333333334,0.005478379964781843,2.0050280502482094,3.3162594456197785,-0.13746989789990088,0.5805820072269986,-1.3447773381302697,3.3162594456197785,unique_actors
lhpaul/ai-dev-framework-template,12,3,0.5,4.0,0.002926829268292683,0.7560527670112656,3.3162594456197785,0.6314973995134061,0.15141567941498113,-1.3499776387318065,3.3162594456197785,unique_actors
kirbydesign/designsystem,4,3,0.5,1.3333333333333333,0.00048526022079340043,0.13156512539279383,3.3162594456197785,0.6314973995134061,-0.06316748449102763,-1.35495378637562,3.3162594456197785,unique_actors
stackitcloud/gardener-extension-provider-stackit,3,3,0.3333333333333333,1.0,0.004026845637583893,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3477357017815446,3.3162594456197785,unique_actors
DefiLlama/dimension-adapters,3,3,0.3333333333333333,1.0,0.0004339649934905251,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3550583308793862,3.3162594456197785,unique_actors
HombreHojalata/DVTW,4,3,0.0,1.3333333333333333,0.0009004952723998199,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3541074982373442,3.3162594456197785,unique_actors
clbarnes/transformnd,4,3,0.0,1.3333333333333333,0.0036003600360036,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3486049196001428,3.3162594456197785,unique_actors
wbstack/api,11,3,0.5454545454545454,3.6666666666666665,0.000869633963159143,0.6779918118089566,3.3162594456197785,0.7402402496526616,0.12459278392673001,-1.3541703964918173,3.3162594456197785,unique_actors
palpalani/agentkit-bayengage,5,3,0.8,1.6666666666666667,0.01597444089456869,0.20962608059510282,3.3162594456197785,1.3492002104324927,-0.036344589002776526,-1.3233853775307627,3.3162594456197785,unique_actors
callstackincubator/agent-device,5,3,0.6,1.6666666666666667,0.0015964240102171138,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.3526891299333643,3.3162594456197785,unique_actors
dd-center/vdb,3,3,1.0,1.0,0.030303030303030304,0.053504170190484875,3.3162594456197785,1.827668751045217,-0.08999037997927872,-1.2941823629786602,3.3162594456197785,unique_actors
databrickslabs/lakebridge,9,3,0.7777777777777778,3.0,0.012949640287769784,0.5218699014043386,3.3162594456197785,1.2960370392533012,0.07094699295022784,-1.3295502060159305,3.3162594456197785,unique_actors
gravitee-io/gravitee-resource-oauth2-provider-am,3,3,0.6666666666666666,1.0,0.015384615384615385,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.3245874974645082,3.3162594456197785,unique_actors
Petroraq-Engineering-Co-Ltd/Petroraq_V17,4,3,0.0,1.3333333333333333,0.0014204545454545455,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3530477722737715,3.3162594456197785,unique_actors
jejjohnson/filterax,5,3,0.8,1.6666666666666667,0.07246376811594203,0.20962608059510282,3.3162594456197785,1.3492002104324927,-0.036344589002776526,-1.208254808996915,3.3162594456197785,unique_actors
nextcloud/text,4,3,0.75,1.3333333333333333,0.0013436345314074571,0.13156512539279383,3.3162594456197785,1.2295830752793115,-0.06316748449102763,-1.3532043386966173,3.3162594456197785,unique_actors
Qiskit/documentation,5,3,0.6,1.6666666666666667,0.001661681621801263,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.352556128775581,3.3162594456197785,unique_actors
ShipSoft/shipdist,5,3,0.6,1.6666666666666667,0.00044867193108399136,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.3550283567556038,3.3162594456197785,unique_actors
PhamXuanKhang/Nhom25_day_08_09_10,6,3,0.0,2.0,0.002056907781967775,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.351750620642317,3.3162594456197785,unique_actors
PowerGridModel/power-grid-model,7,3,0.42857142857142855,2.3333333333333335,0.0007473841554559044,0.3657479909997207,3.3162594456197785,0.4606157778660045,0.017301201973725668,-1.3544195531123036,3.3162594456197785,unique_actors
Team-HABO/habo-banking,3,3,0.3333333333333333,1.0,0.011450381679389313,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3326058362464992,3.3162594456197785,unique_actors
landbot-org/lui,6,3,0.16666666666666666,2.0,0.0020905923344947735,0.2876870357974118,3.3162594456197785,-0.16595016817446784,-0.009521693514525437,-1.3516819683521588,3.3162594456197785,unique_actors
navikt/syfomotebehov,7,3,0.42857142857142855,2.3333333333333335,0.0005239520958083832,0.3657479909997207,3.3162594456197785,0.4606157778660045,0.017301201973725668,-1.3548749286906867,3.3162594456197785,unique_actors
ricktaylor/hardy,4,3,0.25,1.3333333333333333,0.00032255463269091205,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.3552853956863216,3.3162594456197785,unique_actors
left-curve/left-curve,20,3,0.0,6.666666666666667,0.0015680125441003528,1.3805404086297375,3.3162594456197785,-0.5646739520184048,0.3659988433209899,-1.3527470351768465,3.3162594456197785,unique_actors
tommasogiovannnini/footballanalitica-barbarossa-conti-tommaso,3,3,0.0,1.0,0.0004714016341923319,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.35498203148019,3.3162594456197785,unique_actors
pagopa/io-messages,7,3,0.14285714285714285,2.3333333333333335,0.0045901639344262295,0.3657479909997207,3.3162594456197785,-0.2229107087236017,0.017301201973725668,-1.34658760604433,3.3162594456197785,unique_actors
pluralsh/console,8,3,0.0,2.6666666666666665,0.0014939309056956115,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3528980205322576,3.3162594456197785,unique_actors
eritho91/webshop-projekt,8,3,0.0,2.6666666666666665,0.001030795000644247,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3538419351207256,3.3162594456197785,unique_actors
Bryvn01/EasyCart,7,3,0.2857142857142857,2.3333333333333335,0.002251527822450949,0.3657479909997207,3.3162594456197785,0.11885253457120142,0.017301201973725668,-1.3513539666722476,3.3162594456197785,unique_actors
Pr-month/SkillSwap_39_2,6,3,0.0,2.0,0.000958926002876778,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.3539884109061517,3.3162594456197785,unique_actors
vicharanashala/ajrasakha,4,3,0.0,1.3333333333333333,0.005479452054794521,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.344775153109864,3.3162594456197785,unique_actors
Timeix3/ThinkDo,4,3,0.0,1.3333333333333333,0.0004961548002976929,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3549315821966366,3.3162594456197785,unique_actors
surikaterna/viewdb,8,3,0.0,2.6666666666666665,0.0006251953735542357,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3546685853564595,3.3162594456197785,unique_actors
LogiPlanner/logiplanner,8,3,0.125,2.6666666666666665,0.0032388663967611335,0.4438089462020297,3.3162594456197785,-0.26563111413545204,0.044124097461976736,-1.349341677679138,3.3162594456197785,unique_actors
snowboly/pinkpepper,13,3,0.3076923076923077,4.333333333333333,0.0010524611398963731,0.8341137222135745,3.3162594456197785,0.17143149507809427,0.1782385749032322,-1.3537977774886079,3.3162594456197785,unique_actors
nfdi4plants/Swate,4,3,0.0,1.3333333333333333,0.0012476606363069245,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3533999425327905,3.3162594456197785,unique_actors
webitel/cc-workspaces,4,3,0.0,1.3333333333333333,0.0005746300818847866,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3547716421826663,3.3162594456197785,unique_actors
langfuse/langfuse,5,3,0.0,1.6666666666666667,0.000930925339787749,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3540454788943774,3.3162594456197785,unique_actors
NicolasDubray/clothing-webshop,5,3,0.0,1.6666666666666667,0.0007955449482895784,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3543213968811583,3.3162594456197785,unique_actors
azimuth-cloud/azimuth-capi-operator,7,3,0.2857142857142857,2.3333333333333335,0.007099391480730223,0.3657479909997207,3.3162594456197785,0.11885253457120142,0.017301201973725668,-1.341473564008484,3.3162594456197785,unique_actors
carbon-track/carbontrack-rev,4,3,0.25,1.3333333333333333,0.0015961691939345571,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.3526896492729443,3.3162594456197785,unique_actors
youngkyu12/PVENoirGame,5,3,0.0,1.6666666666666667,0.009505703422053232,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.336569273667255,3.3162594456197785,unique_actors
h2oai/h2o-3,4,3,0.0,1.3333333333333333,0.0012824623276691247,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.353329013408484,3.3162594456197785,unique_actors
huggingface/huggingface_hub,5,3,0.0,1.6666666666666667,0.0006995942353435008,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3545169534699175,3.3162594456197785,unique_actors
tomas15moreira/Projeto-Detecao-de-Transacoes-Fraudulentas-,4,3,0.0,1.3333333333333333,0.0011564035848511131,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3535859329974256,3.3162594456197785,unique_actors
GEB-model/GEB,6,3,0.0,2.0,0.0007265681763138775,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.3544619780380567,3.3162594456197785,unique_actors
Nightmare-Eclipse/BlueHammer,3,3,0.0,1.0,0.0005311614730878187,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.354860235300877,3.3162594456197785,unique_actors
goblint/analyzer,4,3,0.0,1.3333333333333333,0.000310486687883257,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.35530999129429,3.3162594456197785,unique_actors
graphql-hive/console,6,3,0.3333333333333333,2.0,0.00147239263803681,0.2876870357974118,3.3162594456197785,0.2327736156694691,-0.009521693514525437,-1.3529419175500266,3.3162594456197785,unique_actors
wazuh/wazuh-docker,7,3,0.0,2.3333333333333335,0.002500893176134334,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.350845736598455,3.3162594456197785,unique_actors
zarazhangrui/tab-out,4,3,0.0,1.3333333333333333,0.0005741352088416823,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3547726507805307,3.3162594456197785,unique_actors
E402-Nhom01/Nhom01-E402-Day08,5,3,0.0,1.6666666666666667,0.0021920210434020165,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3514752470917626,3.3162594456197785,unique_actors
chatmail/core,4,3,0.0,1.3333333333333333,0.0006231500233681258,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3546727539727514,3.3162594456197785,unique_actors
unikraft-cloud/x,19,3,0.5789473684210527,6.333333333333333,0.002258678078934855,1.3024794534274284,3.3162594456197785,0.8203665602815868,0.3391759478327388,-1.3513393937761866,3.3162594456197785,unique_actors
raisedadead/portfolio,4,3,1.0,1.3333333333333333,0.030534351145038167,0.13156512539279383,3.3162594456197785,1.827668751045217,-0.06316748449102763,-1.2937109093189318,3.3162594456197785,unique_actors
nils-fjp/library-system,6,3,0.0,2.0,0.004514672686230248,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.3467414643172402,3.3162594456197785,unique_actors
Infineon/infineon-design-system-stencil,32,3,0.875,10.666666666666666,0.004263256061817213,2.317271871057445,3.3162594456197785,1.5286259131622644,0.6878735891800029,-1.34725387507395,3.3162594456197785,unique_actors
h3poteto/whalebird-desktop,37,3,0.5945945945945946,12.333333333333334,0.047193877551020405,2.70757664706899,3.3162594456197785,0.8578000876410461,0.8219880666212585,-1.2597572256592038,3.3162594456197785,unique_actors
stacksjs/ts-medium-editor,6,3,0.8333333333333334,2.0,0.0007769001683283698,0.2876870357974118,3.3162594456197785,1.4289449672012802,-0.009521693514525437,-1.354359396698517,3.3162594456197785,unique_actors
conan-io/conan,3,3,0.0,1.0,0.0011494252873563218,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3536001554248733,3.3162594456197785,unique_actors
taiki-e/install-action,36,3,0.9166666666666666,12.0,0.0037978689735204134,2.629515691866681,3.3162594456197785,1.6283068591232486,0.7951651711330073,-1.3482023777858685,3.3162594456197785,unique_actors
TextureHQ/commongrid,35,3,0.8571428571428571,11.666666666666666,0.007590544350466276,2.551454736664372,3.3162594456197785,1.4859055077504137,0.7683422756447562,-1.340472548207603,3.3162594456197785,unique_actors
ecomplus-stores/pijamasluacheiasbc,31,3,1.0,10.333333333333334,0.004971932638331997,2.239210915855136,3.3162594456197785,1.827668751045217,0.661050693691752,-1.345809525474228,3.3162594456197785,unique_actors
UmangBooBooGames/Paper.io,3,3,0.0,1.0,0.0004180602006688963,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.355090746344927,3.3162594456197785,unique_actors
AstarVienna/irdb,4,3,0.0,1.3333333333333333,0.0005802146794313896,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.354760260246959,3.3162594456197785,unique_actors
quanbui13041999/Be2_NhomC,4,3,0.0,1.3333333333333333,0.0015054572826496049,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.352874528690575,3.3162594456197785,unique_actors
walsoup/Oroborous,4,3,0.0,1.3333333333333333,0.009478672985781991,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3366243642418592,3.3162594456197785,unique_actors
expressvpn/lightway,3,3,0.0,1.0,0.0003891050583657588,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3551497596516757,3.3162594456197785,unique_actors
cloudwalk/brlc-monorepo,12,3,0.0,4.0,0.0028004667444574095,0.7560527670112656,3.3162594456197785,-0.5646739520184048,0.15141567941498113,-1.3502351774550687,3.3162594456197785,unique_actors
pharmacist-sabot/herbs-app,7,3,0.42857142857142855,2.3333333333333335,0.0020461853259280912,0.3657479909997207,3.3162594456197785,0.4606157778660045,0.017301201973725668,-1.3517724740174704,3.3162594456197785,unique_actors
SuanmoSuanyangTechnology/MemoryBear,4,3,0.0,1.3333333333333333,0.0005311379630859116,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.354860283216475,3.3162594456197785,unique_actors
ethereum/go-ethereum,3,3,0.0,1.0,0.0003228583727938011,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3552847766353884,3.3162594456197785,unique_actors
dabutvin/read-this-text-to-me,8,3,0.5,2.6666666666666665,0.0016230472712517752,0.4438089462020297,3.3162594456197785,0.6314973995134061,0.044124097461976736,-1.3526348692202363,3.3162594456197785,unique_actors
ministryofjustice/opg-sirius-lpa-frontend,4,3,0.5,1.3333333333333333,0.0005091649694501018,0.13156512539279383,3.3162594456197785,0.6314973995134061,-0.06316748449102763,-1.3549050662467235,3.3162594456197785,unique_actors
Deltares/SFINCS,4,3,0.0,1.3333333333333333,0.0013879250520471894,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.353114070444671,3.3162594456197785,unique_actors
ippontech/terraform-provider-anthropic,7,3,0.42857142857142855,2.3333333333333335,0.0036515388628064684,0.3657479909997207,3.3162594456197785,0.4606157778660045,0.017301201973725668,-1.348500612331557,3.3162594456197785,unique_actors
t-drnd/rendu-AR-VR-iim,3,3,0.0,1.0,0.0005402485143165856,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3548417150551169,3.3162594456197785,unique_actors
hmcts/prl-ccd-definitions,5,3,0.0,1.6666666666666667,0.0008888888888888889,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.354131153139924,3.3162594456197785,unique_actors
apache/incubator-seata,3,3,0.0,1.0,0.0005984440454817474,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3547231070822707,3.3162594456197785,unique_actors
it-at-m/refarch,5,3,0.4,1.6666666666666667,0.0005762360262763627,0.20962608059510282,3.3162594456197785,0.392263129207044,-0.036344589002776526,-1.354768369116763,3.3162594456197785,unique_actors
g497813927/techzjc-index-page,10,3,0.1,3.3333333333333335,0.0013644426251876109,0.5999308566066477,3.3162594456197785,-0.32543968171204257,0.09776988843847895,-1.3531619298419744,3.3162594456197785,unique_actors
red-hat-data-services/pipelines-components,4,3,0.25,1.3333333333333333,0.0025380710659898475,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.3507699645578504,3.3162594456197785,unique_actors
acoder-ai-infra/ag-ui-cpp,3,3,0.0,1.0,0.001107011070110701,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3536865995938092,3.3162594456197785,unique_actors
naumur2017-del/Padesce,6,3,0.0,2.0,0.00046952030675326707,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.3549858658026772,3.3162594456197785,unique_actors
capire/docs,5,3,0.0,1.6666666666666667,0.00040525206678554063,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3551168505279363,3.3162594456197785,unique_actors
