actor_login,repo_name,event_count,rank,purpose_label,name_category,language
reinhardt-release-plz[bot],kent8192/reinhardt-web,10,1.0,no_description,general,
relativeci[bot],lynx-family/lynx-stack,1,1.0,no_description,general,
release-feldera-feldera[bot],feldera/feldera,1,1.0,no_description,general,
release-notes-updater[bot],digdir/release.digdir.no,1,1.0,no_description,general,
release-please-bot-for-fabulous[bot],FPGA-Research/FABulous,1,1.0,no_description,general,
release-please[bot],GoogleCloudPlatform/terraform-google-agent-registry,3,1.0,no_description,general,
release-please[bot],googleapis/google-cloud-ruby,2,2.0,no_description,general,
release-please[bot],googleapis/python-aiplatform,1,3.0,no_description,general,
release-plz-pvandervelde[bot],pvandervelde/github-bot-sdk,3,1.0,no_description,automation,
release-service-bot,hacbs-release-tests/fbc-release-80cb5af7,5,1.0,no_description,demo_or_test,
release-service-bot,hacbs-release-tests/fbc-release-2797fb71,4,2.0,no_description,demo_or_test,
release-service-bot,hacbs-release-tests/fbc-release-70d2e338,4,3.0,no_description,demo_or_test,
release-service-bot,hacbs-release-tests/fbc-release-fe0b2721,4,4.0,no_description,demo_or_test,
release-service-bot,hacbs-release-tests/collectors-4bc15372,3,5.0,no_description,demo_or_test,
releasebot-personal[bot],mjmorales/claude-prove,1,1.0,no_description,general,
releaser-posthog[bot],PostHog/posthog,1,1.0,no_description,general,
releaser-skills[bot],PostHog/skills,1,1.0,no_description,general,
releasetracke[bot],Neosku/aviutl2-catalog-data,1,1.0,no_description,general,
reliablyobserve-bot,ReliablyObserve/Loki-VL-proxy,1,1.0,no_description,general,
remote-settings-data-bot,mozilla/remote-settings-data,2,1.0,no_description,config,
remote-settings-data-stage-bot,mozilla/remote-settings-data-dev,1,1.0,no_description,config,
renov8or[bot],nasenov/homelab,3,1.0,no_description,general,
renovate-alex-kattathra-johnson[bot],alex-kattathra-johnson/argo-cd,1,1.0,no_description,general,
renovate-approve-2[bot],muhlba91/hochschule-burgenland-bswe-ws2024-2at-frontend,1,1.0,no_description,general,
renovate-approve-2[bot],raisedadead/portfolio,1,2.0,no_description,general,
renovate-approve[bot],AmpelAstro/Ampel-HU-astro,1,1.0,no_description,general,
renovate-approve[bot],Arbeidstilsynet/brevgen2,1,2.0,no_description,general,
renovate-approve[bot],Tyler-Cash/portainer,1,3.0,no_description,general,
renovate-approve[bot],adobe/rum-proxy,1,4.0,no_description,general,
renovate-approve[bot],apollographql/subgraph-template-rust-async-graphql,1,5.0,no_description,demo_or_test,
renovate-bot,renovate-bot/St0nersdash-_-stonersdash,8,1.0,no_description,automation,
renovate-bot,renovate-bot/sammyfilly-_-Bercel-Edge-builder-,6,2.0,no_description,automation,
renovate-bot,renovate-bot/Nate-Mina-_-nextjs-wordpress-headless-cms,4,3.0,no_description,automation,
renovate-bot,renovate-bot/X-oss-byte-_-Bank-of-anthos,4,4.0,no_description,automation,
renovate-bot,renovate-bot/X-oss-byte-_-Website-Nuxtv2,4,5.0,no_description,automation,
renovate-bot-jackra1n[bot],jackra1n/infra,3,1.0,no_description,general,
renovate-chalharu[bot],chalharu/linter-service,3,1.0,no_description,general,
renovate-ci[bot],jeremiehuchet/somfy-protect-api-rs,2,1.0,no_description,general,
renovate-ci[bot],jeremiehuchet/rika-firenet-api-rs,1,2.0,no_description,general,
renovate-coveo[bot],coveo/cli,1,1.0,no_description,general,
renovate-coveo[bot],coveo/plasma,1,2.0,no_description,general,
renovate-coveo[bot],coveo/platform-client,1,3.0,no_description,general,
renovate-coveo[bot],coveo/push-api-client.js,1,4.0,no_description,general,
renovate-f882d[bot],armando-g/home-ops,1,1.0,no_description,general,
renovate-for-tknetworks[bot],nabeken/docker-renovate-github-apps,1,1.0,no_description,general,
renovate-gsuquet[bot],gsuquet/workflows,1,1.0,no_description,automation,
renovate-justfalter[bot],justfalter/renovate-test-repo,2,1.0,no_description,demo_or_test,
renovate-ki3lich[bot],ki3lich/darg-home-ops,3,1.0,no_description,general,
renovate-myanello[bot],MYanello/homelab,1,1.0,no_description,general,
renovate-ng[bot],ngarside/server,2,1.0,no_description,general,
renovate-rancher[bot],rancher/ecm-distro-tools,1,1.0,no_description,general,
renovate-rancher[bot],rancher/rancher,1,2.0,no_description,general,
renovate-self-hosted-runner[bot],Suto-Michimasa/pnpm-override-sync-example,3,1.0,no_description,demo_or_test,
renovate-selfhosted-creatics[bot],Cr34tics/exceljs,1,1.0,no_description,general,
renovate-sh-app[bot],grafana/azure-prometheus-datasource,17,1.0,no_description,general,
renovate-sh-app[bot],grafana/clickhouse-datasource,6,2.0,no_description,general,
renovate-sh-app[bot],grafana/tempo,6,3.0,no_description,general,
renovate-sh-app[bot],grafana/rollout-operator,4,4.0,no_description,general,
renovate-sh-app[bot],grafana/grafana-pathfinder-app,3,5.0,no_description,general,
renovate[bot],salisk/k8s-gitops,67,1.0,no_description,general,
renovate[bot],mrfr34ky/talos,46,2.0,no_description,general,
renovate[bot],CHORUS-TRE/chorus-tre,45,3.0,no_description,general,
renovate[bot],mcsrobert/homelab,40,4.0,no_description,general,
renovate[bot],zachbomb/Talos-Cluster,38,5.0,no_description,general,
repo-butler[bot],soulwhisper/home-ops,5,1.0,no_description,general,
repo-jeeves[bot],szinn/k8s-homelab,1,1.0,no_description,general,
repo-killer[bot],vrozaksen/home-ops,3,1.0,no_description,general,
report-tracking-bot[bot],serpapi/public-roadmap,1,1.0,no_description,general,
repository-butler[bot],mpecan/rippy,1,1.0,no_description,general,
repository-token-issuer[bot],remal-gradle-plugins/generate-sources,2,1.0,no_description,general,
repository-token-issuer[bot],remal-gradle-plugins/sonarlint,2,2.0,no_description,general,
repository-token-issuer[bot],remal-github-actions/matrix-versions,1,3.0,no_description,automation,
repository-token-issuer[bot],remal-github-actions/rebase-dependabot-pull-requests,1,4.0,no_description,automation,
repository-token-issuer[bot],remal-gradle-plugins/build-time-constants,1,5.0,no_description,general,
rerun-sync[bot],rerun-io/rerun,1,1.0,no_description,general,
restyled-automation[bot],restyled-io/restylers,2,1.0,no_description,general,
rev-ci-bot,revolut-engineering/revolut-openapi,1,1.0,no_description,general,
review-hero[bot],beyondessential/workhorse,2,1.0,no_description,general,
review-notebook-app[bot],leondgarse/echr,1,1.0,no_description,general,
reviewflow[bot],christophehurpeau/router-segments,3,1.0,no_description,general,
reviewflow[bot],christophehurpeau/object-properties,1,2.0,no_description,general,
reyanshroblox1-bot,reyanshroblox1-bot/Shivachat,1,1.0,no_description,automation,
rh-operator-bundle-bot,redhat-openshift-ecosystem/community-operators-prod,3,1.0,no_description,general,
rh-operator-bundle-bot,redhat-openshift-ecosystem/operator-pipelines-test,3,2.0,no_description,demo_or_test,
rh-operator-bundle-bot,RichardPlesnik/community-operators-pipeline-preprod,2,3.0,no_description,general,
rh-tap-build-team[bot],redhat-appstudio/infra-deployments,1,1.0,no_description,general,
rhacm-bundle-bot[bot],stolostron/acm-operator-bundle,3,1.0,no_description,general,
rhacm-bundle-bot[bot],stolostron/mce-operator-bundle,3,2.0,no_description,general,
rhacs-bot,stackrox/stackrox,1,1.0,no_description,general,
rhads-tsf-ci[bot],rhads-tsf-qe/testrepo,1,1.0,no_description,demo_or_test,
rhai-org-pulse[bot],red-hat-data-services/rhai-org-pulse,2,1.0,no_description,general,
rhdh-bot,redhat-developer/red-hat-developers-documentation-rhdh,7,1.0,no_description,docs,
rhdh-qodo-merge[bot],redhat-developer/rhdh-plugins,3,1.0,no_description,general,
rhelease[bot],ehmpathy/rhachet-roles-bhuild,1,1.0,no_description,general,
rhods-ci-bot,opendatahub-io/odh-build-metadata,7,1.0,no_description,general,
rhods-devops-app[bot],red-hat-data-services/rhods-operator,61,1.0,no_description,general,
rhods-devops-app[bot],red-hat-data-services/RHOAI-Build-Config,12,2.0,no_description,config,
rhods-devops-app[bot],red-hat-data-services/distributed-workloads,2,3.0,no_description,general,
rhods-devops-app[bot],red-hat-data-services/kube-auth-proxy,2,4.0,no_description,general,
rhods-devops-app[bot],red-hat-data-services/lm-evaluation-harness,2,5.0,no_description,general,
rhtap-ci-tests-bot,rhtap-rhdh-qe/e2e-tests-dotnet-basic-addwxfzd-gitops,6,1.0,no_description,demo_or_test,
rhtap-ci-tests-bot,rhtap-rhdh-qe/e2e-tests-go-xsupyand-gitops,5,2.0,no_description,demo_or_test,
rhtap-ci-tests-bot,rhtap-rhdh-qe/e2e-tests-nodejs-fapicsyn-gitops,5,3.0,no_description,demo_or_test,
rhtap-ci-tests-bot,rhtap-rhdh-qe/e2e-tests-dotnet-basic-ntelwxqj-gitops,4,4.0,no_description,demo_or_test,
rhtap-ci-tests-bot,rhtap-rhdh-qe/e2e-tests-go-dfnqojja-gitops,4,5.0,no_description,demo_or_test,
rhtap-qe-app[bot],redhat-appstudio-qe/hacbs-test-project-konflux-demo,9,1.0,no_description,demo_or_test,
rhtap-qe-app[bot],redhat-appstudio-qe/devfile-sample-python-basic,5,2.0,no_description,demo_or_test,
rhtap-qe-app[bot],redhat-appstudio-qe/devfile-sample-hello-world-wygiru,1,3.0,no_description,demo_or_test,
rhtap-qe-ci[bot],rhtap-rhdh-qe/e2e-tests-dotnet-basic-bhizhwmx,1,1.0,no_description,demo_or_test,
rhtap-qe-ci[bot],rhtap-rhdh-qe/e2e-tests-dotnet-basic-gmcmhlpp-gitops,1,2.0,no_description,demo_or_test,
rhtap-qe-ci[bot],rhtap-rhdh-qe/e2e-tests-dotnet-basic-ntelwxqj,1,3.0,no_description,demo_or_test,
rhtap-qe-ci[bot],rhtap-rhdh-qe/e2e-tests-dotnet-basic-slnwegjx-gitops,1,4.0,no_description,demo_or_test,
rhtap-qe-ci[bot],rhtap-rhdh-qe/e2e-tests-dotnet-basic-zzjuqqjh,1,5.0,no_description,demo_or_test,
rickyparmar-bot,rickyparmar-bot/Art-via-Equations,1,1.0,no_description,automation,
rizzipictures-bot,rizzipictures-bot/rizzi-cms,12,1.0,no_description,automation,
rk-1b[bot],rkoosaar/home-ops,4,1.0,no_description,general,
ro-bott[bot],rodent1/home-ops,2,1.0,no_description,general,
robodexo2000[bot],deedee-ops/nixlab,6,1.0,no_description,general,
robottoms-up[bot],ProfMoo/home,6,1.0,no_description,general,
rocm-repo-management-api[bot],ROCm/pytorch,1,1.0,no_description,general,
roomote-v0[bot],mars4049ai/magnrtronmodel,1,1.0,no_description,general,
roomote-v0[bot],mdomarali19652007-hub/indeed-clone,1,2.0,no_description,general,
roomote-v0[bot],smartsheet/smartsheet-csharp-sdk,1,3.0,no_description,general,
roomote-v0[bot],smcantrellbooks/Cantrell-Creatives,1,4.0,no_description,general,
ropensci-bot,r-universe/skranz,7,1.0,no_description,general,
ropensci-bot,r-universe/cran,5,2.0,no_description,general,
ropensci-bot,r-universe/cranhaven,5,3.0,no_description,general,
ropensci-bot,r-universe/repboxr,3,4.0,no_description,general,
ropensci-bot,r-universe/bbuchsbaum,2,5.0,no_description,general,
ror-request-bot,ror-community/ror-updates,2,1.0,no_description,general,
rosa-gap-analysis-bot,rosa-gap-analysis-bot/managed-cluster-config,1,1.0,no_description,config,
roybatty-bot[bot],elraro/home-ops,7,1.0,no_description,general,
rpcu-bot[bot],RPCU/aletheia,3,1.0,no_description,general,
rpcu-bot[bot],RPCU/hephaestus,1,2.0,no_description,general,
rsg-bot,RocketSurgeonsGuild/Nuke,24,1.0,no_description,general,
rssupdater[bot],techhubms/techhub,4,1.0,no_description,general,
runelite-github-app[bot],runelite/plugin-hub,2,1.0,no_description,general,
rupf-bot,rupf-bot/file-Users-marcelrupf-Downloads-marcello-website-20-7-kontakt.html,3,1.0,no_description,automation,
rust-bors[bot],rust-lang/rust,8,1.0,no_description,general,
rust84-bot[bot],rust84/kubesearch-mcp-server,4,1.0,no_description,general,
rust84-bot[bot],rust84/k8s-gitops,1,2.0,no_description,general,
ryanhija276biu-bot,ryanhija276biu-bot/Iris-AI-Classifier-Assignment,1,1.0,no_description,automation,
ryvn-technologies[bot],ryvn-technologies/helm-charts,1,1.0,no_description,general,
samip5-bot[bot],samip5/k8s-cluster,2,1.0,no_description,general,
saoriwatanabe1994-bot,saoriwatanabe1994-bot/Saori-Watanabe,1,1.0,no_description,automation,
sap-ai-sdk-bot[bot],SAP/ai-sdk,1,1.0,no_description,general,
sapcc-bot,sapcc/helm-charts,2,1.0,no_description,general,
savotest14-bot,savotest14-bot/coachmax,1,1.0,no_description,automation,
savotest14-bot,savotest14-bot/runner_backend,1,2.0,no_description,automation,
sbb-angular-renovate[bot],sbb-design-systems/sbb-angular,1,1.0,no_description,general,
sbb-atlas-github-app[bot],SchweizerischeBundesbahnen/atlas,1,1.0,no_description,general,
sbb-design-systems-bot[bot],sbb-design-systems/lyne-components,1,1.0,no_description,general,
scalar-agent[bot],donkeeman/claude-garden,1,1.0,no_description,general,
scaleway-bot,scaleway-bot/scaleway-sdk-js,1,1.0,no_description,automation,
scylla-operator-bot[bot],scylladb/scylla-operator,1,1.0,no_description,general,
sdlc-factory-workflow[bot],happybrain2329-afk/Calculator,2,1.0,no_description,general,
sds-flux-controller-ptl[bot],hmcts/sds-flux-config,7,1.0,no_description,config,
seal-security-testing-bot-rhyhorn[bot],ali-security/minimatch-1704,4,1.0,no_description,general,
searxng-bot,searxng/searx-instances-uptime,1,1.0,no_description,general,
security-alliance-bot,security-alliance-bot/eth-phishing-detect,38,1.0,no_description,automation,
security-alliance-bot,security-alliance/blocklists,33,2.0,no_description,curated_list,
security-alliance-bot,MetaMask/eth-phishing-detect,6,3.0,no_description,general,
secustors-renovate[bot],secustor/backstage-plugins,1,1.0,no_description,general,
self-hosted-renovate-mm[bot],MichielMak/docker-stacks,5,1.0,no_description,general,
selfup-runner[bot],kachick/dotfiles,2,1.0,no_description,config,
semantic-release-git-permission[bot],noshiro-pf/ts-codemod-lib,2,1.0,no_description,demo_or_test,
semanticdiff-com[bot],AlphaSphereDotAI/vocalizr,1,1.0,no_description,general,
semaphore-agent-production[bot],confluentinc/common,2,1.0,no_description,general,
semaphore-agent-production[bot],confluentinc/schema-registry,2,2.0,no_description,general,
semaphore-agent-production[bot],confluentinc/bohemia-public,1,3.0,no_description,general,
semaphore-agent-production[bot],confluentinc/common-docker,1,4.0,no_description,general,
semaphore-agent-production[bot],confluentinc/kafka-mqtt-images,1,5.0,no_description,general,
semaphore-agent-reader[bot],confluentinc/kafka-images,1,1.0,no_description,general,
semgrep-code-getsentry[bot],getsentry/launchpad,1,1.0,no_description,general,
semgrep-code-maheshacharya[bot],maheshacharya/bad-java-app,1,1.0,no_description,general,
sengarkhushi581-bot,sengarkhushi581-bot/GIT_DEVOPS_PRACTICE,3,1.0,no_description,automation,
sentry-warden[bot],getsentry/sentry,2,1.0,no_description,general,
sentry[bot],Significant-Gravitas/AutoGPT,4,1.0,no_description,general,
sentry[bot],codecov/umbrella,4,2.0,no_description,general,
sentry[bot],getsentry/sentry,3,3.0,no_description,general,
sentry[bot],mitodl/mit-learn,3,4.0,no_description,general,
sentry[bot],JovieInc/Jovie,1,5.0,no_description,general,
sequentech-bot,sequentech/step,1,1.0,no_description,general,
service-bot-app[bot],confluentinc/kafka-rest-images,2,1.0,no_description,general,
service-bot-app[bot],confluentinc/schema-registry-images,1,2.0,no_description,general,
sfti-bot,swissfintechinnovations/ca-card,2,1.0,no_description,general,
shaka-bot,shaka-project/shaka-player,2,1.0,no_description,general,
shamubot[bot],shamubernetes/containers,25,1.0,no_description,general,
shamubot[bot],shamubernetes/home-k8s,8,2.0,no_description,general,
shamubot[bot],shamubernetes/siren,1,3.0,no_description,general,
shared-writecontent-mirrors[bot],hypermeter-mirrors/cube,5,1.0,no_description,general,
sharpkbju-bot,sharpkbju-bot/kbju-friends-billiard,2,1.0,no_description,automation,
shashankreddy2313-bot,shashankreddy2313-bot/titan,1,1.0,no_description,automation,
sherpa-guide[bot],kusold/containers,1,1.0,no_description,general,
shipwasher[bot],wipash/homelab,6,1.0,no_description,general,
sho-bot,shounic/t,3,1.0,no_description,general,
shopify[bot],ravinwebsurgeon/Rubio-Monocoat-italy,19,1.0,no_description,general,
shopify[bot],Sonu8544/bundle-custom-bundle,18,2.0,no_description,general,
shopify[bot],Lars-BottomLine/dawn2025,17,3.0,no_description,automation,
shopify[bot],DzizaDima/terra-vino,13,4.0,no_description,general,
shopify[bot],qpremier/pad-lifestyle,12,5.0,no_description,general,
shrinedogg-s-renovate[bot],shrinedogg/biggs.dog,4,1.0,no_description,general,
sidey79-self-hosted-renovate[bot],sidey79/caddy-rproxy,1,1.0,no_description,general,
sidey79-self-hosted-renovate[bot],sidey79/n8n-docker-cfg,1,2.0,no_description,general,
sidnexon-bot,sidnexon-bot/portal10men,8,1.0,no_description,automation,
sifratobing7-bot,sifratobing7-bot/find-your-fit,1,1.0,no_description,automation,
silverstonecx-bot,silverstonecx-bot/stn,5,1.0,no_description,automation,
simple-agent-manager[bot],raphaeltm/simple-agent-manager,4,1.0,no_description,general,
sinoueipro-bot,sinoueipro-bot/purchase-order-form,3,1.0,no_description,automation,
sipeed-bot[bot],sipeed/picoclaw,1,1.0,no_description,general,
sirmergington[bot],kondanta/homelab,2,1.0,no_description,general,
sitepark-bot,sitepark/js-project,1,1.0,no_description,general,
sjrfam7-bot,sjrfam7-bot/solidity-learning,2,1.0,no_description,automation,
skbkontur-bot,skbkontur/Playwright.Net.Core,1,1.0,no_description,general,
ske-prow[bot],stackitcloud/gardener-extension-provider-stackit,1,1.0,no_description,general,
slang-coworker-nanoclaw[bot],slang-coworkers/nanoclaw,2,1.0,no_description,general,
smartling-github-connector[bot],LedgerHQ/ledger-live,9,1.0,no_description,general,
smartway-bot-public[bot],ZeroGachis/.github,1,1.0,no_description,general,
smservicessrl-bot,smservicessrl-bot/momentbasket,1,1.0,no_description,automation,
smurf-bot[bot],joryirving/home-ops,9,1.0,no_description,general,
snoopy82481-bot[bot],snoopy82481/home_cluster,1,1.0,no_description,general,
snyk-io[bot],Konstantinos-Mavridis/NavTrack,1,1.0,no_description,general,
snyk-io[bot],ajackson003/juice-shop-workshop,1,2.0,no_description,general,
snyk-io[bot],konflux-ci/pulp-tool,1,3.0,no_description,general,
snyk-io[bot],streamlit/streamlit,1,4.0,no_description,general,
snyk-pr-review-bot[bot],snyk/go-application-framework,1,1.0,no_description,general,
soap-hello[bot],Satyam5821/soap-hello-service,6,1.0,no_description,general,
socket-security[bot],digidem/comapeo-docs,1,1.0,no_description,docs,
socket-security[bot],escapace/browserslist,1,2.0,no_description,curated_list,
socket-security[bot],escapace/env,1,3.0,no_description,general,
socket-security[bot],escapace/typescript-library-starter,1,4.0,no_description,general,
socket-security[bot],tuanductran/skills-template,1,5.0,no_description,demo_or_test,
sofiacoria416-bot,sofiacoria416-bot/proyecto,1,1.0,no_description,automation,
sonar-nigel[bot],SonarSource/SonarJS,1,1.0,no_description,general,
sonar-review-alpha[bot],SonarSource/sonarqube-cli,1,1.0,no_description,general,
sonarly[bot],twentyhq/twenty,2,1.0,no_description,general,
sonarqube-next[bot],SonarSource/SonarJS,1,1.0,no_description,general,
sonarqube-zextras[bot],zextras/carbonio-calendars-ui,1,1.0,no_description,general,
sonarqubecloud[bot],hmcts/cath-service,6,1.0,no_description,general,
sonarqubecloud[bot],forkwright/aletheia,5,2.0,no_description,general,
sonarqubecloud[bot],JovieInc/Jovie,4,3.0,no_description,general,
sonarqubecloud[bot],hmcts/ccd-case-ui-toolkit,4,4.0,no_description,general,
sonarqubecloud[bot],zephyrproject-rtos/zephyr,4,5.0,no_description,general,
sonarscanetendo[bot],etendosoftware/com.etendorx.workspace-ui,1,1.0,no_description,general,
sonatype-guide[bot],pkiesslingsonatype/dvpwa,1,1.0,no_description,general,
sourcery-ai[bot],thierryvm/TerminalLearning,4,1.0,no_description,general,
sourcery-ai[bot],guacsec/trustify-ui,3,2.0,no_description,general,
sourcery-ai[bot],Clhikari/astrbot_plugin_office_assistant,2,3.0,no_description,automation,
sourcery-ai[bot],MusicalNinjaDad/try_v2,2,4.0,no_description,general,
sourcery-ai[bot],Whiteks1/serra-menu,2,5.0,no_description,general,
spaceship-tf-provider-release-bot[bot],namecheap/terraform-provider-spaceship,1,1.0,no_description,general,
speakeasy-github[bot],apideck-libraries/sdk-csharp,1,1.0,no_description,general,
speakeasy-github[bot],apideck-libraries/sdk-typescript,1,2.0,no_description,general,
speedhub-bot,speedhub-bot/testing-mine,1,1.0,no_description,automation,
spicerabot[bot],spiceratops/k8s-gitops,2,1.0,no_description,general,
spryker-bot,spryker-shop/b2b-demo-marketplace,1,1.0,no_description,demo_or_test,
sps-mirror-app[bot],spartacusWeb25/mobile-sps,1,1.0,no_description,general,
spu760027-bot,spu760027-bot/student-registration-system,5,1.0,no_description,automation,
squiggler-app[bot],sanity-io/sanity,4,1.0,no_description,general,
squiggler-app[bot],sanity-io/cli,1,2.0,no_description,general,
squiggler-app[bot],sanity-io/plugins,1,3.0,no_description,general,
srm-local-dev-test[bot],SRM-Test-DEV/test-3t,3,1.0,no_description,demo_or_test,
ss219simo-bot,ss219simo-bot/elementary-school-tool,2,1.0,no_description,automation,
sssd-bot,sssd-bot/sssd,2,1.0,no_description,automation,
sssd-bot,SSSD/sssd,1,2.0,no_description,general,
sssd-bot,madhuriupadhye/sssd,1,3.0,no_description,general,
stackable-bot,stackabletech/airflow-operator,1,1.0,no_description,general,
stackable-bot,stackabletech/commons-operator,1,2.0,no_description,general,
stackable-bot,stackabletech/hbase-operator,1,3.0,no_description,general,
stackable-bot,stackabletech/listener-operator,1,4.0,no_description,curated_list,
stackable-bot,stackabletech/opa-operator,1,5.0,no_description,general,
staging-devin-ai-integration[bot],streamer45/streamkit,4,1.0,no_description,general,
staging-jataka[bot],harshitaa18/jataka-demo,1,1.0,no_description,demo_or_test,
staging-whitesource-for-github-com[bot],SAST-UP-STG/SAST-Test-Repo-14af5c60-ae7c-40af-a233-4060cbd95eea,8,1.0,no_description,demo_or_test,
staging-whitesource-for-github-com[bot],SAST-UP-STG/SAST-Test-Repo-e83b31b6-c276-47f2-b153-ccaefb4cffca,7,2.0,no_description,demo_or_test,
staging-whitesource-for-github-com[bot],mend-detection-qa-staging/qa-fork-1776250418-NodeGoat,5,3.0,no_description,general,
staging-whitesource-for-github-com[bot],mend-detection-qa-staging/qa-fork-1776250858-juice-shop,5,4.0,no_description,general,
staging-whitesource-for-github-com[bot],SAST-UP-STG/SAST-Test-Repo-736ff822-12e5-45a6-9e9c-7f0293bbe29a,4,5.0,no_description,demo_or_test,
stainless-app[bot],Finch-API/finch-api-kotlin,88,1.0,no_description,general,
stainless-app[bot],CozmoXAI/js-sdk,7,2.0,no_description,general,
stainless-app[bot],CozmoXAI/python-sdk,5,3.0,no_description,general,
stainless-app[bot],G-Core/gcore-python,4,4.0,no_description,general,
stainless-app[bot],getivy/typescript-sdk,4,5.0,no_description,general,
stale[bot],guilhermejansen/whatsapp-flows-server,1,1.0,no_description,general,
statix-flake-updater[bot],molybdenumsoftware/statix,10,1.0,no_description,general,
staxly[bot],openstax/rex-web,3,1.0,no_description,general,
stdlib-bot,stdlib-js/www-test-code-coverage,1,1.0,no_description,demo_or_test,
stead-deps[bot],lawaloy/stead,1,1.0,no_description,general,
step-security-bot,step-security-bot/maa123_container-http-proxy,2,1.0,no_description,automation,
stephanezunino-bot,stephanezunino-bot/BERGON-FIELD,1,1.0,no_description,automation,
stephen986127-bot,stephen986127-bot/afterword-decrypt,2,1.0,no_description,automation,
stirlingbot[bot],Stirling-Tools/Stirling-PDF,3,1.0,no_description,general,
stodevx-bot,StoDevX/AAO-React-Native,1,1.0,no_description,general,
stormie-bot,storm-software/earthquake,2,1.0,no_description,general,
storybook-bot,storybookjs/storybook,2,1.0,no_description,general,
stream-public-bot,GetStream/stream-chat-android,2,1.0,no_description,general,
streamkit-bot,streamer45/streamkit,1,1.0,no_description,general,
street-side-software-automation[bot],streetsidesoftware/perf-insight,1,1.0,no_description,general,
strg-public-bot[bot],strg-at/containers,1,1.0,no_description,general,
subhamsidharthasahoo2003-bot,biswajit-dev-1999/focoussolutionwebsite,2,1.0,no_description,general,
submariner-bot,submariner-io/lighthouse,1,1.0,no_description,general,
submodule-update[bot],3webs-org/eip-info-website,1,1.0,no_description,general,
supabase-libs-pr-manager[bot],supabase/realtime,1,1.0,no_description,general,
supabase-releaser[bot],supabase/supabase-js,1,1.0,no_description,general,
supabase-supabase-autofixer[bot],supabase/supabase,2,1.0,no_description,general,
supabase-supabase-autofixer[bot],supabase/multiplayer.dev,1,2.0,no_description,general,
supabase[bot],supabase/supabase,2,1.0,no_description,general,
supabase[bot],Senior3514/rentelx-080ee8e3,1,2.0,no_description,general,
supabase[bot],amoustakas/mcv-one-desktop,1,3.0,no_description,general,
supabase[bot],pleggleston/polepost,1,4.0,no_description,general,
superdoc-bot[bot],superdoc-dev/superdoc,2,1.0,no_description,general,
superhands-connect[bot],superhandsai/superhands-demo,3,1.0,no_description,demo_or_test,
superninja-app[bot],Momogi12345/momogi123,2,1.0,no_description,general,
supernovaio[bot],brandonsupernova/bha,5,1.0,no_description,general,
superplanehq-integration[bot],superplanehq/superplane,1,1.0,no_description,general,
suse-docs-bot,SUSEdoc/doc-sle,1,1.0,no_description,general,
svc-finitelabs[bot],finitelabs/control4-mqtt,1,1.0,no_description,general,
sw-release-bot[bot],structured-world/repo,1,1.0,no_description,general,
swa-runner-app[bot],static-web-apps-testing-org/swa4b1c9002fc1e44d58a9efa50a51240d9,17,1.0,no_description,demo_or_test,
swa-runner-app[bot],static-web-apps-testing-org/swa362d4492e8044cca842977b012297a50,13,2.0,no_description,demo_or_test,
swa-runner-app[bot],static-web-apps-testing-org/swa32daad3b5e944221bb7c66ea252e6398,11,3.0,no_description,demo_or_test,
swa-runner-app[bot],static-web-apps-testing-org/swa64cbea5cca764de5951f26ddae35a1d4,11,4.0,no_description,demo_or_test,
swa-runner-app[bot],static-web-apps-testing-org/swa29f8b58270a54d83a2b43765116a51b8,10,5.0,no_description,demo_or_test,
synadia-claude-reviewer[bot],nats-io/nats-server,3,1.0,no_description,general,
synkronizedcd[bot],vaughnw128/immanent-grove,1,1.0,no_description,general,
syph-renovate[bot],Syphiel/containers,3,1.0,no_description,general,
sys-terraform-applier[bot],utilitywarehouse/kafka-cluster-config,2,1.0,no_description,config,
systems-assistant[bot],ROCm/clr,2,1.0,no_description,general,
systems-assistant[bot],ROCm/TheRock,1,2.0,no_description,general,
systems-assistant[bot],ROCm/rocm-systems,1,3.0,no_description,general,
szymonrychu-bot,szymonrychu/oauth2-proxy-admission-controller,2,1.0,no_description,general,
szymonrychu-bot,szymonrychu/gitlab-cicd-python-wrapper,1,2.0,no_description,general,
t44402217-bot,t44402217-bot/BenchTasksCollv3,5,1.0,no_description,automation,
t44402217-bot,t44402217-bot/My-Homepage,4,2.0,no_description,automation,
t44402217-bot,t44402217-bot/LUFFY,1,3.0,no_description,automation,
t44402217-bot,t44402217-bot/llm-adaptive-learning,1,4.0,no_description,automation,
tachyonlab[bot],Nomaryth/AgnesBot,264,1.0,no_description,automation,
taiga-family-bot,taiga-family/taiga-ui,2,1.0,no_description,general,
taiki-e-install-action[bot],taiki-e/install-action,31,1.0,no_description,automation,
talos-bot,siderolabs/extensions,2,1.0,no_description,general,
talos-bot,siderolabs/docs,1,2.0,no_description,docs,
talos-bot,siderolabs/talos,1,3.0,no_description,general,
tayadesumit738-bot,tayadesumit738-bot/portfolio-website,1,1.0,no_description,automation,
tdevid523-bot,tdevid523-bot/my-town,3,1.0,no_description,automation,
team-connectors-int-automation[bot],camunda/connectors,2,1.0,no_description,general,
team-gateway-bot,Kong/kongrocks-dev,2,1.0,no_description,general,
teamesyfo-automerge[bot],navikt/aktivitetskrav-frontend,1,1.0,no_description,general,
teamesyfo-automerge[bot],navikt/narmesteleder-frontend,1,2.0,no_description,general,
